id,gender,mcat,scat,name,color,season,usage,brand,price,no of ratings,avg rating,url
12247,Men,Apparel,Topwear,Shirts,Navy Blue,Fall,Formal,Genesis Men Stripes Navy Blue Shirts,1422,157,3.0,http://assets.myntassets.com/v1/images/style/properties/e71c9dfe6b634e8f2ebf7420d8fe9fbb_images.jpg
26072,Men,Apparel,Topwear,Shirts,Blue,Summer,Formal,John Miller Men Striped Blue Shirt,2494,307,3.6,http://assets.myntassets.com/v1/images/style/properties/4592fb9806ac33a3409566611bce4ee5_images.jpg
13395,Men,Apparel,Topwear,Shirts,Purple,Summer,Casual,United Colors of Benetton Men Check Purple Shirts,2281,339,3.5,http://assets.myntassets.com/v1/images/style/properties/ab6a942b576d6fd1235dca3ce7675751_images.jpg
30117,Men,Apparel,Topwear,Tshirts,White,Summer,Casual,Flying Machine Men Printed White T-shirt,779,442,3.3,http://assets.myntassets.com/v1/images/style/properties/2a8500a902d30e22d94a2ecf1dca94d5_images.jpg
47045,Women,Apparel,Bottomwear,Salwar,Green,Summer,Ethnic,Shree Women Green & Purple Jodhpuri Salwar,762,228,2.2,http://assets.myntassets.com/v1/images/style/properties/3d4e85424da00f4b64b110a65b2ed1f9_images.jpg
4435,Men,Apparel,Topwear,Tshirts,White,Summer,Casual,Mickey Men's Mickey Hand Sketch Illustrat White T-shirt,1503,270,4.2,http://assets.myntassets.com/v1/images/style/properties/5d370047832df299556d05463fa1f48e_images.jpg
40260,Men,Apparel,Topwear,Shirts,Blue,Summer,Casual,Scullers Men Check Blue Shirt,1527,266,4.3,http://assets.myntassets.com/v1/images/style/properties/91447c8049a0f67fc8e09f93fc0273d2_images.jpg
10510,Women,Apparel,Topwear,Tshirts,Grey,Fall,Casual,Flying Machine Women RN HS Grey Tshirts,1482,192,4.5,http://assets.myntassets.com/v1/images/style/properties/853d8041ddcf3d1e84155b22044659d4_images.jpg
32640,Men,Apparel,Topwear,Tshirts,White,Summer,Sports,Nike Men Striped White & Black T-shirt,2206,489,4.1,http://assets.myntassets.com/v1/images/style/properties/7ea45a290e5fbfff8a6b45aedf913d2a_images.jpg
5721,Men,Apparel,Topwear,Tshirts,Blue,Summer,Casual,Basics Men Blue & White Striped Polo T-shirt,2089,125,3.4,http://assets.myntassets.com/v1/images/style/properties/178980335918e0e82acf43e862721553_images.jpg
38980,Men,Apparel,Topwear,Shirts,Blue,Summer,Formal,Arrow Men Blue Check Shirt,1324,308,3.8,http://assets.myntassets.com/v1/images/style/properties/df420478198a31b2fd28dcd49593fe8e_images.jpg
20143,Men,Apparel,Topwear,Shirts,White,Summer,Casual,Wrangler Men Bull Classic Striped White Shirt,371,110,3.5,http://assets.myntassets.com/v1/images/style/properties/41a1836dd73119c019da406f7559bb67_images.jpg
39852,Girls,Apparel,Topwear,Tops,Blue,Summer,Casual,Gini and Jony Girls Printed Blue Top,2990,229,3.9,http://assets.myntassets.com/v1/images/style/properties/ed49177a146c23c9cd89a119a8f986b8_images.jpg
33554,Men,Apparel,Topwear,Shirts,Navy Blue,Summer,Casual,Wrangler Men Exeter Check Navy Blue Shirt,2466,194,4.7,http://assets.myntassets.com/v1/images/style/properties/11c26195b50a9ad868ea6eec2bdd14ad_images.jpg
11604,Women,Apparel,Topwear,Kurtas,Blue,Summer,Ethnic,W Women Solid Blue Kurtas,589,466,4.5,http://assets.myntassets.com/v1/images/style/properties/e5ae595ae6adbab4fef14f6ee7b71d7c_images.jpg
19469,Men,Apparel,Topwear,Shirts,Black,Fall,Casual,Quiksilver Men Black Shirt,1540,228,3.0,http://assets.myntassets.com/v1/images/style/properties/0ada8f7325da72fd0f4db54b33419b53_images.jpg
12081,Women,Apparel,Topwear,Kurtas,Purple,Fall,Ethnic,W Women Printed Purple Kurtas,1545,217,3.4,http://assets.myntassets.com/v1/images/style/properties/54b335d01773c04dd338fdf07be098fe_images.jpg
43623,Women,Apparel,Topwear,Tops,Green,Summer,Casual,Vero Moda Women Green Top,2804,239,3.1,http://assets.myntassets.com/v1/images/style/properties/cbe12d6c115b0823abfeb9fd0be404a2_images.jpg
6998,Men,Apparel,Topwear,Tshirts,Grey,Spring,Casual,Classic Polo Men's Wat Duh Pho Grey T-shirt,2363,190,3.4,http://assets.myntassets.com/v1/images/style/properties/d9fa69490721141702ceed4763841ea2_images.jpg
13153,Men,Apparel,Topwear,Tshirts,Red,Fall,Casual,Puma Men Ribbon Red Tshirts,2539,268,4.8,http://assets.myntassets.com/v1/images/style/properties/4f1c8160d1d3af298fbfc674e3ad2c5c_images.jpg
54694,Women,Apparel,Topwear,Kurtas,Purple,Fall,Casual,Shree Women Purple Printed Kurta,904,16,2.4,http://assets.myntassets.com/v1/images/style/properties/Shree-Women-Purple-Printed-Kurta_ea42a70e0baaba3ea502e10dea7cda93_images.jpg
46351,Men,Apparel,Topwear,Shirts,White,Summer,Casual,Locomotive Men White Shirt,2239,408,4.1,http://assets.myntassets.com/v1/images/style/properties/1610a91b76d9e0f9d0f09b66f4ade965_images.jpg
16421,Men,Apparel,Topwear,Tshirts,Brown,Fall,Casual,Levi's Men Stripes Brown Tshirts,1214,427,4.0,http://assets.myntassets.com/v1/images/style/properties/b6b65427b1c1071e2be56e70636b79e2_images.jpg
8802,Men,Apparel,Topwear,Shirts,Blue,Fall,Casual,Scullers Men Scul Purple Blue White Shirt,2937,249,3.7,http://assets.myntassets.com/v1/images/style/properties/1c114bda99a996e22bc2dd4799d9e764_images.jpg
22614,Men,Apparel,Topwear,Tshirts,Navy Blue,Fall,Sports,Nike Men Navy Blue T-shirt,1891,307,4.9,http://assets.myntassets.com/v1/images/style/properties/9b49eb047b6c79bf0825394f9fe949f5_images.jpg
47283,Men,Apparel,Topwear,Tshirts,Purple,Summer,Casual,Myntra Men Pack of 3 T-shirt,2295,71,3.6,http://assets.myntassets.com/v1/images/style/properties/6fa8c80f837f7cba3b0916504d235853_images.jpg
26086,Men,Apparel,Topwear,Shirts,Purple,Summer,Formal,John Miller Men Check Purple Shirt,1831,231,2.9,http://assets.myntassets.com/v1/images/style/properties/424f3c7950b3fe367735c8693e2890ba_images.jpg
27154,Men,Apparel,Topwear,Shirts,Grey,Summer,Formal,Mark Taylor Men Striped Grey Shirt,486,50,3.1,http://assets.myntassets.com/v1/images/style/properties/f1e954a61118261b1c363fc11d2fe17c_images.jpg
16613,Men,Apparel,Bottomwear,Trousers,Grey,Fall,Formal,Genesis Men Stripes Grey Trouser,822,311,4.3,http://assets.myntassets.com/v1/images/style/properties/6186f3a7033f48dfe033403a223d2b37_images.jpg
49917,Women,Apparel,Saree,Sarees,Green,Fall,Ethnic,Fabindia Green Printed Ajrakh Dhonekhali Saree,721,444,4.8,http://assets.myntassets.com/v1/images/style/properties/Fabindia-Women-Green-Sari_bf239e8ef24e991632b314fece23e750_images.jpg
20371,Women,Apparel,Bottomwear,Capris,Black,Fall,Sports,Urban Yoga Women Solid Black Capris,1246,314,4.2,http://assets.myntassets.com/v1/images/style/properties/4d4ba061827dc4cd9e47eea20a147846_images.jpg
5513,Men,Apparel,Topwear,Tshirts,Orange,Summer,Casual,Probase Men's Crack Print Reign Of Rock & Roll Orange T-shirt,1625,157,2.9,http://assets.myntassets.com/v1/images/style/properties/3183808cba11bba86f615f55f1753092_images.jpg
44634,Men,Apparel,Topwear,Tshirts,Black,Summer,Casual,Nike Men Black Printed T-shirt,225,331,4.9,http://assets.myntassets.com/v1/images/style/properties/4c7af57847476bba98b12104b1091993_images.jpg
15096,Women,Apparel,Topwear,Kurtas,Orange,Fall,Ethnic,Mother Earth Women Stripes Orange Kurtas,515,101,2.1,http://assets.myntassets.com/v1/images/style/properties/a8d6c4765ebbc5ff462a5ac36bfb377b_images.jpg
11436,Women,Apparel,Topwear,Tshirts,Peach,Fall,Casual,United Colors of Benetton Women Light Winter Peach T-shirt,1841,303,2.0,http://assets.myntassets.com/v1/images/style/properties/bd6f87ce5c279bfad342511a892ec9e3_images.jpg
41346,Men,Apparel,Bottomwear,Jeans,Navy Blue,Summer,Casual,Wrangler Men Navy Blue Texas Jeans,629,78,3.4,http://assets.myntassets.com/v1/images/style/properties/Wrangler-Men-Navy-Blue-Jeans_cb3a64b050a8342cb5275774c5eab9bc_images.jpg
13705,Men,Apparel,Topwear,Tshirts,Black,Fall,Casual,Puma Men Mn's Body Train Black Tshirts,2458,54,2.4,http://assets.myntassets.com/v1/images/style/properties/e99b807bf908deb186bb6f2c209f6410_images.jpg
43075,Women,Apparel,Bottomwear,Capris,Grey,Summer,Sports,Nike Womens Grey Capris,2582,491,2.6,http://assets.myntassets.com/v1/images/style/properties/7a70096e2cb0c4e96b4d592652cfd87e_images.jpg
30587,Men,Apparel,Topwear,Tshirts,Green,Summer,Sports,Nike Men Club Pique Polo Green T-shirt,284,328,2.9,http://assets.myntassets.com/v1/images/style/properties/ab5a97768cbf4d8be6755f51cf099996_images.jpg
31455,Men,Apparel,Topwear,Tshirts,Black,Summer,Sports,Nike Men Challenger Black Jersey,628,446,2.8,http://assets.myntassets.com/v1/images/style/properties/aa83ec650c04616d2e1852109219e0af_images.jpg
3280,Men,Apparel,Topwear,Tshirts,Purple,Summer,Casual,Guerrilla Men's Ace Of Spades Purple T-shirt,1460,43,3.1,http://assets.myntassets.com/v1/images/style/properties/3b504d890a6ab4f6da1a44d3372bde55_images.jpg
22042,Women,Apparel,Topwear,Kurtas,Blue,Fall,Ethnic,Vishudh Women Printed Blue Kurta,2286,140,2.7,http://assets.myntassets.com/v1/images/style/properties/57b4b3059e1ccb455798d523585e8b52_images.jpg
14520,Men,Apparel,Topwear,Shirts,Blue,Fall,Formal,Mark Taylor Men Blue White & Dark Grey Striped Shirt,1238,351,3.5,http://assets.myntassets.com/v1/images/style/properties/5d70834de7664e1d162d3214901763a0_images.jpg
5177,Men,Apparel,Topwear,Tshirts,Black,Summer,Casual,Jimi Hendrix Men's Photo Black T-shirt,2702,159,4.6,http://assets.myntassets.com/v1/images/style/properties/a0a4d155d32853485258f766791150b8_images.jpg
4899,Women,Apparel,Topwear,Tshirts,Green,Summer,Casual,Levis Kids Girl's Desiree Green Kidswear,2492,380,3.9,http://assets.myntassets.com/v1/images/style/properties/b8285b6bf2463198039447c80088596d_images.jpg
56795,Men,Apparel,Bottomwear,Jeans,Blue,Summer,Casual,Horsefly Men Blue Jeans,502,401,4.4,http://assets.myntassets.com/v1/images/style/properties/Horsefly-Men-Blue-Jeans_cab57f641bd82ba1a3a92cd4bda9a19e_images.jpg
11052,Men,Apparel,Topwear,Shirts,White,Fall,Casual,Scullers Men Check White Shirts,2958,438,2.3,http://assets.myntassets.com/v1/images/style/properties/2b2362d2902811c188376464313348b1_images.jpg
33302,Boys,Apparel,Topwear,Tshirts,Red,Summer,Casual,Palm Tree Boys Pack of 2 T-shirts,1895,67,2.5,http://assets.myntassets.com/v1/images/style/properties/1953f2f2d877a2e8907154416335edc2_images.jpg
52107,Women,Apparel,Topwear,Kurtas,White,Summer,Ethnic,Myntra Women Orange Printed Kurta,2674,44,4.6,http://assets.myntassets.com/v1/images/style/properties/1021e145e55fc70b1e9f6542a6c3ec65_images.jpg
4297,Men,Apparel,Topwear,Tshirts,Black,Summer,Casual,Tantra Men's Jim Morrison Black T-shirt,2181,153,4.3,http://assets.myntassets.com/v1/images/style/properties/c2ca2556e7e8cf1ab91ad3c83d0eb5f5_images.jpg
14712,Men,Apparel,Topwear,Shirts,Off White,Winter,Formal,Genesis Off-White Formal Shirt,2788,355,3.7,http://assets.myntassets.com/v1/images/style/properties/2f737075b0d246db3b73697d0b91fabc_images.jpg
11260,Women,Apparel,Bottomwear,Skirts,Green,Summer,Casual,Palm Tree Kids Girl Sp Jace Sko Green Skirts,2700,395,3.7,http://assets.myntassets.com/v1/images/style/properties/23df07f8fddc41b80322d66bac99c552_images.jpg
2160,Men,Apparel,Topwear,Tshirts,Red,Spring,Casual,Basics Men Red T-shirt,2458,263,2.2,http://assets.myntassets.com/v1/images/style/properties/a0418b68fd4ec0c984779ed2e06a451b_images.jpg
9588,Men,Apparel,Topwear,Shirts,Navy Blue,Fall,Formal,Scullers Men Scul Navy Blue Shirts,1448,197,2.3,http://assets.myntassets.com/v1/images/style/properties/958e121ca73e43c940572c11964371ec_images.jpg
42395,Women,Apparel,Topwear,Tshirts,Black,Summer,Casual,Flying Machine Women Black T-shirt,2504,50,2.4,http://assets.myntassets.com/v1/images/style/properties/8dd6f2b83f28186e5816e859944f3959_images.jpg
50650,Men,Apparel,Loungewear and Nightwear,Lounge Pants,Navy Blue,Winter,Casual,Chromozome Men Navy Blue Lounge Pants S-4801,1364,334,2.1,http://assets.myntassets.com/v1/images/style/properties/Chromozome-Men-Navy-Blue-Track-Pants_76c426b53c0e28df039a23479e51cdf6_images.jpg
17197,Men,Apparel,Topwear,Sweaters,Green,Winter,Casual,U.S. Polo Assn. Men Stripes Green Sweater,1980,415,4.1,http://assets.myntassets.com/v1/images/style/properties/0dcf5417a499e7c60a034d1032c5e053_images.jpg
34315,Men,Apparel,Topwear,Tshirts,Orange,Summer,Casual,Myntra Men Orange Street Survival T-shirt,2970,272,3.0,http://assets.myntassets.com/v1/images/style/properties/d70321ad23b4e2f9352c2ea6d3a9067f_images.jpg
7412,Women,Apparel,Topwear,Kurtas,Pink,Summer,Ethnic,W Women V Neck Short Sleeve Pink Kurta,309,189,4.6,http://assets.myntassets.com/v1/images/style/properties/ce9d1928b9c1d1bd69933c163c2059f0_images.jpg
19831,Men,Apparel,Topwear,Shirts,Black,Fall,Casual,U.S. Polo Assn. Men Check Black Shirt,1827,176,3.2,http://assets.myntassets.com/v1/images/style/properties/068c905a91234cef5cfd0c87fa7bea85_images.jpg
16045,Men,Apparel,Topwear,Shirts,White,Fall,Casual,Highlander Men Check White Shirt,2392,242,3.8,http://assets.myntassets.com/v1/images/style/properties/bb5ec432b69e70d8e20039a62e480016_images.jpg
16419,Men,Apparel,Topwear,Tshirts,Green,Fall,Casual,Levi's Men Stripes Green Tshirts,2553,160,4.4,http://assets.myntassets.com/v1/images/style/properties/0f477e554fa4b22bbcc4fbe87a2b0f5b_images.jpg
13957,Women,Apparel,Topwear,Tops,Purple,Summer,Casual,United Colors of Benetton Women Solid Purple Tops,2911,361,3.7,http://assets.myntassets.com/v1/images/style/properties/595323da5ee53ec1d7825b7c06298f7f_images.jpg
5719,Men,Apparel,Topwear,Tshirts,Green,Summer,Casual,Basics Men Green Academy Football League T-shirt,633,205,4.7,http://assets.myntassets.com/v1/images/style/properties/0ec9fdf1f586f261361d4059cab2e74a_images.jpg
57815,Women,Apparel,Topwear,Tops,Brown,Fall,Casual,United Colors of Benetton Women Dark Brown Top,2246,306,5.0,http://assets.myntassets.com/v1/images/style/properties/United-Colors-of-Benetton-Women-Dark-Brown-Top_4de113b6703d7864ce790902b36413b3_images.jpg
41970,Boys,Apparel,Topwear,Tshirts,Red,Summer,Casual,Gini and Jony Boys Surfs Up Red T-shirt,1076,161,2.1,http://assets.myntassets.com/v1/images/style/properties/81fddb61c3d3e7e1ddfe444698c459a0_images.jpg
57029,Women,Apparel,Topwear,Tops,Pink,Summer,Casual,Forever New Women Pink Top,2515,5,3.0,http://assets.myntassets.com/v1/images/style/properties/Forever-New-Women-Pink-Top_6d8e8a5fe31e38f0b67c390435dc647b_images.jpg
21895,Women,Apparel,Topwear,Kurtas,Olive,Fall,Ethnic,BIBA Women Printed Olive Green Kurta,2928,306,2.0,http://assets.myntassets.com/v1/images/style/properties/77b438b04564b766e00806e1574e1056_images.jpg
20349,Women,Apparel,Topwear,Tunics,Black,Fall,Casual,Scullers For Her Women Solid Black Tunic,1205,281,2.4,http://assets.myntassets.com/v1/images/style/properties/1d5c73d18196e4188e1673745670b00e_images.jpg
59381,Women,Apparel,Topwear,Kurtas,Brown,Summer,Ethnic,Vishudh Women Brown Printed Kurta,159,93,3.4,http://assets.myntassets.com/v1/images/style/properties/Vishudh-Women-Brown-Kurta_6f5442659ad61b8d880dfc51c1e68a4d_images.jpg
14940,Men,Apparel,Bottomwear,Shorts,Black,Fall,Casual,Status Quo Men Solid Black Shorts,1618,358,4.6,http://assets.myntassets.com/v1/images/style/properties/99f3aee9773a8a50785b18907150c7d4_images.jpg
19663,Women,Apparel,Topwear,Tops,White,Summer,Casual,United Colors of Benetton Women White Top,2498,166,4.7,http://assets.myntassets.com/v1/images/style/properties/81d269ebcb6f35b445d747bd4740bfe3_images.jpg
26882,Women,Apparel,Topwear,Tshirts,White,Summer,Casual,Jealous 21 Women Printed White T-shirt,2814,444,3.2,http://assets.myntassets.com/v1/images/style/properties/084f537e07a4dff605890398b35d55e1_images.jpg
14518,Men,Apparel,Topwear,Shirts,Grey,Fall,Formal,Mark Taylor Men Grey White & Light Brown Striped Shirt,2191,344,4.0,http://assets.myntassets.com/v1/images/style/properties/30dd98f082b01300b867c32d772998e0_images.jpg
5973,Men,Apparel,Topwear,Shirts,Black,Summer,Casual,Highlander Men Black Checked Shirt,931,23,2.7,http://assets.myntassets.com/v1/images/style/properties/9a9790706daff62ba980b03f38bc83c6_images.jpg
9782,Men,Apparel,Bottomwear,Shorts,White,Fall,Casual,ADIDAS Men M Basic White Shorts,765,277,2.8,http://assets.myntassets.com/v1/images/style/properties/4720abdd3bc79336b8c83dbb04ca6453_images.jpg
34923,Women,Apparel,Topwear,Dupatta,Green,Summer,Ethnic,Fabindia Green Dupatta,2492,401,2.3,http://assets.myntassets.com/v1/images/style/properties/8fc7d0f3d7cdb2b95a5ecb6f1f37c2f5_images.jpg
28540,Men,Apparel,Topwear,Jackets,Red,Summer,Sports,Nike Men Hurricane Vapor Red Jacket,2594,159,4.0,http://assets.myntassets.com/v1/images/style/properties/33e59d63bb1e61279124c24cdbc2e42b_images.jpg
51588,Women,Apparel,Bottomwear,Jeggings,Blue,Summer,Casual,Wrangler Women Blue Jeggings,1851,48,2.2,http://assets.myntassets.com/v1/images/style/properties/87d9b272a6c0a23e109fd62371bd5bb1_images.jpg
17993,Women,Apparel,Bottomwear,Track Pants,Grey,Fall,Sports,Puma Women Essential Skinny Grey Track Pant,536,434,3.3,http://assets.myntassets.com/v1/images/style/properties/8f8cc81bb453354b2134195770e2a2ca_images.jpg
2158,Men,Apparel,Topwear,Tshirts,Red,Spring,Casual,Basics Men Red Polo T-shirt,802,277,4.9,http://assets.myntassets.com/v1/images/style/properties/11884c8d297bc6bea500de7eba33530a_images.jpg
8462,Women,Apparel,Topwear,Tops,White,Fall,Casual,Jealous 21 Women Jealous Cailyn White Top White Tops,2674,357,4.7,http://assets.myntassets.com/v1/images/style/properties/1fe32f424e64f0237c57deddf2124757_images.jpg
28772,Women,Apparel,Topwear,Kurtis,Red,Summer,Ethnic,Aurelia Women Printed Red Kurti,638,219,4.9,http://assets.myntassets.com/v1/images/style/properties/ede965e398e774d769ad12b1c84a26df_images.jpg
50668,Men,Apparel,Loungewear and Nightwear,Lounge Pants,Navy Blue,Fall,Sports,Chromozome Men Navy Blue Fashion Lounge Pants S-5145,447,204,3.7,http://assets.myntassets.com/v1/images/style/properties/Chromozome-Men-Navy-Blue-Fashion-Track-Pants_12b52f9d060c31d660ec95a538a8db69_images.jpg
19809,Men,Apparel,Topwear,Sweaters,Grey,Fall,Casual,U.S. Polo Assn. Men Striped Grey Sweaters,1170,204,4.3,http://assets.myntassets.com/v1/images/style/properties/0d66b7278179dab63a577e618fa7dc19_images.jpg
25851,Women,Apparel,Topwear,Kurtas,Maroon,Summer,Ethnic,Diva Women Printed Maroon Kurta,840,330,2.3,http://assets.myntassets.com/v1/images/style/properties/1a5f33ff2a6a3e0626a2b8b69b32208e_images.jpg
33934,Men,Apparel,Topwear,Tshirts,White,Summer,Casual,ADIDAS Men White T-Shirt,468,313,4.5,http://assets.myntassets.com/v1/images/style/properties/bdbe6672a9b1dcde695c95b67107ab5b_images.jpg
11258,Women,Apparel,Topwear,Tops,Black,Fall,Sports,Puma Women Black Essential Racerback Tank Top,1798,393,3.7,http://assets.myntassets.com/v1/images/style/properties/Puma-Women-Black-Essential-Racerback-Tank-Top_5ae7fb565033e8bf53691178861214ba_images.jpg
52903,Women,Apparel,Saree,Sarees,Purple,Fall,Ethnic,FNF Purple Printed Sari,434,423,4.1,http://assets.myntassets.com/v1/images/style/properties/Fashion-N-Fabrics-Purple-Sari_82061516f2b0b2b84adf7e5881314a95_images.jpg
44866,Men,Apparel,Topwear,Tshirts,Blue,Summer,Casual,Puma Men Blue Tech Graphic T-shirt,2101,84,3.2,http://assets.myntassets.com/v1/images/style/properties/e4589861a112211b5eca50b312e8f377_images.jpg
5987,Men,Apparel,Topwear,Shirts,Black,Summer,Casual,Highlander Men Black Striped Slim Fit Shirt,1835,448,3.8,http://assets.myntassets.com/v1/images/style/properties/b174a95567d6acc919074e445655cfd8_images.jpg
24379,Women,Apparel,Topwear,Kurtas,Green,Fall,Ethnic,Folklore Women Green Printed Kurta,2504,67,4.9,http://assets.myntassets.com/v1/images/style/properties/97c4559ee01571f199f6b97e35339bac_images.jpg
48451,Men,Apparel,Topwear,Tshirts,Black,Summer,Casual,French Connection Men Black T-shirt,893,493,2.4,http://assets.myntassets.com/v1/images/style/properties/267641863c74193172ca6668b6d3a0bb_images.jpg
9776,Men,Apparel,Bottomwear,Track Pants,Grey,Fall,Casual,ADIDAS Men Grey Track Pants,2993,70,4.1,http://assets.myntassets.com/v1/images/style/properties/4530d5b9141633120967fb0d0da2242e_images.jpg
18321,Men,Apparel,Topwear,Shirts,Purple,Fall,Casual,Wills Lifestyle Men Check Purple Shirt,410,273,2.2,http://assets.myntassets.com/v1/images/style/properties/b2babd772790e0e27c19d78df532efe1_images.jpg
35039,Women,Apparel,Topwear,Kurtas,Pink,Summer,Ethnic,Fabindia Women Printed Pink Kurta,769,491,2.1,http://assets.myntassets.com/v1/images/style/properties/c85b6b70d3532791e83c381fc09f20cd_images.jpg
