id,gender,mcat,scat,name,color,season,usage,brand,price,no of ratings,avg rating
48092,Women,Apparel,Topwear,Tops,Rust,Summer,Casual,French Connection Women Rust Top,2120,188,3.2
14913,Men,Apparel,Topwear,Tshirts,Purple,Fall,Casual,Mr. Men Men Mr. Nonsense Purple Tshirts,1679,232,2.7
39237,Women,Apparel,Topwear,Tops,Yellow,Summer,Casual,Femella Women Yellow Top,1996,37,3.6
38988,Boys,Apparel,Topwear,Tshirts,Red,Summer,Casual,Gini and Jony Boys Wild West Red T-shirt,1420,441,3
13967,Men,Apparel,Topwear,Tshirts,Red,Fall,Casual,Ed Hardy Men Printed Red Tshirts,1391,241,2.6
16429,Men,Apparel,Topwear,Tshirts,White,Fall,Casual,Levi's Men Printed White Tshirts,921,30,3.6
46359,Men,Apparel,Topwear,Shirts,Blue,Summer,Casual,Locomotive Men Blue Check Shirt,566,460,2.3
6990,Men,Apparel,Topwear,Tshirts,Blue,Summer,Casual,s.Oliver Men's Mint Polo Grey Stripes Blue T-shirt,2992,134,3.4
12089,Women,Apparel,Topwear,Kurtas,Brown,Fall,Ethnic,W Women Brown Printed Kurta,1587,242,3.4
28928,Men,Apparel,Topwear,Tshirts,Charcoal,Summer,Casual,Mr. Men Printed Charcoal T-shirt,2337,205,3
19653,Women,Apparel,Topwear,Tops,Green,Fall,Casual,United Colors of Benetton Women Printed Green Top,2950,284,3
8204,Men,Apparel,Topwear,Tshirts,Grey,Summer,Casual,Locomotive Men Solid Langford Grey T-Shirts,1177,173,3.2
31039,Men,Apparel,Topwear,Shirts,White,Summer,Casual,Arrow Sport Men White Shirt,989,85,4.2
20379,Women,Apparel,Topwear,Sweatshirts,Grey,Fall,Sports,Urban Yoga Women Printed Grey Sweatshirt,2933,13,3.7
28570,Women,Apparel,Topwear,Tshirts,Black,Summer,Casual,Nike Women You Wish Black T-shirt,301,77,2.6
23198,Men,Apparel,Topwear,Shirts,Red,Fall,Casual,Highlander Men Red Striped Shirt,2476,46,4
3288,Men,Apparel,Topwear,Tshirts,Navy Blue,Summer,Casual,Guerrilla Men's I Like What I See Navy Blue T-shirt,1990,48,4.6
48495,Women,Apparel,Bottomwear,Trousers,Olive,Winter,Casual,French Connection Women Olive Trousers,1653,42,3.1
34913,Women,Apparel,Topwear,Dupatta,Black,Summer,Ethnic,Fabindia Printed Beige and Black Dupatta,1304,445,3.9
27538,Men,Apparel,Topwear,Shirts,Red,Summer,Casual,Scullers Men Check Red & Blue Shirt,1810,375,4.7
10188,Men,Apparel,Topwear,Shirts,Blue,Fall,Casual,Indigo Nation Men   Blue & White Stripe Shirt,1855,336,4.6
5943,Men,Apparel,Topwear,Shirts,Green,Summer,Casual,Locomotive Men Green Checked Shirt,699,97,4.3
4891,Women,Apparel,Topwear,Tshirts,Pink,Summer,Casual,Levis Kids Girl's Diaz Pink Polo Tshirt,1071,77,2
14528,Men,Apparel,Topwear,Shirts,White,Fall,Formal,Mark Taylor Men Off White & Blue Striped Shirt,2302,302,3.1
33138,Boys,Apparel,Topwear,Shirts,White,Summer,Casual,Palm Tree Boys Check White Shirt,260,258,3.3
44856,Men,Apparel,Topwear,Tshirts,Red,Summer,Casual,Puma Men Red Foundation Polo T-shirt,2703,212,4
11268,Men,Apparel,Bottomwear,Trousers,Cream,Fall,Formal,Indigo Nation Men Cream Trouser Cream Trousers,1467,145,3.1
45984,Women,Apparel,Saree,Sarees,White,Summer,Ethnic,Fabindia White Hand Printed Sari,1051,311,4.3
37598,Boys,Apparel,Topwear,Tshirts,Blue,Summer,Casual,Madagascar3 Boys Blue Printed T-Shirt,201,260,4.3
29690,Men,Apparel,Bottomwear,Shorts,Charcoal,Summer,Casual,Indigo Nation Men Check Charcoal Shorts,1425,491,2.2
3886,Men,Apparel,Topwear,Tshirts,Blue,Summer,Casual,Wrangler Men's 1947 Light Weight Blue T-shirt,2242,329,4.1
19839,Men,Apparel,Topwear,Shirts,Brown,Fall,Casual,U.S. Polo Assn. Men Check Brown Shirt,2520,339,2.7
2954,Women,Apparel,Bottomwear,Capris,Yellow,Fall,Casual,DUSG Women Uttarkashi Organic Endive Capri,957,25,3.2
50658,Men,Apparel,Loungewear and Nightwear,Lounge Shorts,Charcoal,Winter,Casual,Chromozome Men Charcoal Lounge Shorts,439,341,2.5
28742,Women,Apparel,Topwear,Tops,Brown,Summer,Casual,W Women Printed Dark Brown Top,2026,172,3
49775,Women,Apparel,Topwear,Kurtas,Maroon,Summer,Ethnic,Alma Women Maroon Printed Kurta,1297,164,3.8
8452,Women,Apparel,Topwear,Tops,Blue,Fall,Casual,Jealous 21 Women Jealous Rain Blue Top Blue Tops,2060,103,3.4
19005,Women,Apparel,Topwear,Sweatshirts,Grey,Summer,Casual,ADIDAS Originals Women F Sleek Trf Grey Sweatshirt,2788,279,4.7
2168,Men,Apparel,Topwear,Shirts,Blue,Summer,Casual,Probase Men Check Brown Shirt,1842,254,4
18311,Men,Apparel,Topwear,Sweaters,Green,Summer,Casual,Wills Lifestyle Men Striped Green Sweater,383,115,2.6
4865,Men,Apparel,Topwear,Tshirts,White,Summer,Sports,ADIDAS Men White Liverpool Jersey,1084,289,3
56769,Men,Apparel,Topwear,Shirts,Navy Blue,Summer,Casual,Horsefly Men Navy Blue & Red Striped Shirt,2814,421,4.9
4059,Men,Apparel,Topwear,Tshirts,Blue,Summer,Casual,Myntra Men's I Am Tired Of Working Sky Blue T-shirt,1681,313,3.5
53815,Women,Apparel,Topwear,Kurtas,White,Fall,Ethnic,Ayaany Women White Printed Kurta,1919,284,4.8
45970,Women,Apparel,Topwear,Tops,Grey Melange,Summer,Casual,Tokyo Talkies Women Grey Melange Printed Top,1517,35,4.3
53029,Women,Apparel,Saree,Sarees,Multi,Fall,Ethnic,FNF Multi Coloured Sari,1452,211,4.3
24947,Girls,Apparel,Topwear,Tops,Red,Summer,Casual,United Colors of Benetton Kids Girls Red Printed Top,581,298,4.3
21409,Men,Apparel,Topwear,Tshirts,Grey,Fall,Casual,Locomotive Men Printed Grey T-shirt,1814,367,2.5
29664,Men,Apparel,Topwear,Shirts,White,Summer,Casual,Indigo Nation Men White Shirt,2624,274,4.7
3872,Men,Apparel,Topwear,Tshirts,Blue,Summer,Casual,Wrangler Men's Poster Print Slub Blue T-shirt,600,396,4.9
49781,Women,Apparel,Loungewear and Nightwear,Night suits,Black,Summer,Casual,Little Miss Intimates Black Pyjama Set,2500,367,3
30749,Men,Apparel,Topwear,Kurtas,White,Summer,Ethnic,Fabindia Men White Kurta,570,437,2.9
39092,Men,Apparel,Topwear,Shirts,Red,Summer,Formal,Reid & Taylor Men Red Striped Shirt,1609,114,4.3
37934,Women,Apparel,Topwear,Tops,Purple,Summer,Casual,Mineral Women Purple Top,528,50,3
6158,Men,Apparel,Topwear,Tshirts,Blue,Summer,Casual,Lee Men's Quill Indigo Mood T-shirt,2339,414,2.5
12841,Men,Apparel,Topwear,Tshirts,Grey,Fall,Casual,Ant Kids Multi Colour Grey Tshirts,2419,433,2.5
26248,Men,Apparel,Topwear,Tshirts,Blue,Summer,Casual,Proline Men Blue Polo Tshirt,234,203,2.2
30923,Women,Apparel,Bottomwear,Skirts,Mustard,Summer,Ethnic,Fabindia Women Printed Mustard Skirt,1206,481,2.4
32648,Men,Apparel,Bottomwear,Shorts,Black,Winter,Sports,Nike Black Legacy Woven     Training  Shorts,2179,179,2.5
14984,Men,Apparel,Topwear,Sweatshirts,Black,Fall,Sports,ADIDAS Men Real Madrid Black Sweatshirts,2134,15,2.4
1973,Men,Apparel,Topwear,Tshirts,Brown,Fall,Casual,Quechua Mens Brown T-shirt,2802,451,4.1
16072,Men,Apparel,Bottomwear,Trousers,Black,Fall,Casual,Highlander Men Solid Black Trouser,2102,467,4
19806,Men,Apparel,Topwear,Tshirts,Black,Winter,Casual,U.S. Polo Assn. Men Solid Black Tshirt,814,327,2.4
7425,Women,Apparel,Topwear,Tops,Black,Spring,Ethnic,W Women's Deep U Neck Sleeveless White Black Top,727,389,3.8
34322,Men,Apparel,Topwear,Tshirts,Red,Summer,Casual,Myntra Men Red Meltdown T-shirt,2562,495,3.7
50667,Men,Apparel,Loungewear and Nightwear,Lounge Pants,Grey Melange,Summer,Sports,Chromozome Men Grey Melange Fashion Lounge Pants S-5145,2243,298,2.8
3085,Men,Apparel,Topwear,Tshirts,Yellow,Summer,Casual,Probase Men's Standing Out Yellow T-shirt,598,89,3
13500,Men,Apparel,Topwear,Tshirts,Grey,Fall,Casual,Chimp Men VVVIP Grey T-shirts,2005,113,2.6
43270,Women,Apparel,Topwear,Kurtas,Red,Summer,Ethnic,Aneri Women Red Kurta,1225,27,2.4
2157,Men,Apparel,Topwear,Tshirts,Yellow,Spring,Casual,Basics Men Yellow Polo T-shirt,2972,114,2.7
30782,Men,Apparel,Topwear,Kurtas,White,Summer,Ethnic,Fabindia Men White Mangalgiri Kurta,2920,158,4.3
57442,Women,Apparel,Topwear,Tshirts,Pink,Summer,Casual,Angry Birds Women Pink T-shirt,1771,384,4.5
44869,Men,Apparel,Topwear,Tshirts,Black,Summer,Casual,Puma Men Black T-shirt,1039,213,2.6
11257,Men,Apparel,Topwear,Tshirts,Black,Fall,Casual,Puma Men cover Black Tshirts,2793,257,2.2
36475,Women,Apparel,Topwear,Kurtas,Purple,Summer,Ethnic,Aurelia Women Dobby Purple Kurta,2053,122,2
52130,Girls,Apparel,Dress,Dresses,Blue,Summer,Casual,Doodle Girls Blue Printed Dress,1945,66,2.3
24382,Women,Apparel,Topwear,Kurtas,Maroon,Fall,Ethnic,Folklore Women Maroon Printed Kurta,880,390,3.1
37795,Men,Apparel,Topwear,Shirts,White,Summer,Formal,John Players Men Check White & Green Shirt,986,493,2.9
5140,Women,Apparel,Topwear,Tshirts,Grey,Summer,Casual,Wrangler Women's Pinstrupe Grey Melange T-shirt,1660,165,3.9
14517,Men,Apparel,Topwear,Shirts,Blue,Fall,Formal,Mark Taylor Men Blue & Light Brown Striped Shirt,1321,144,3.4
4092,Men,Apparel,Topwear,Tshirts,Purple,Summer,Casual,Classic Polo Men's Purple With Orange White T-shirt,1284,424,3.5
51587,Women,Apparel,Bottomwear,Jeans,Navy Blue,Summer,Casual,Wrangler Women Navy Blue Molly Jeans,918,234,2.6
22075,Women,Apparel,Topwear,Kurtas,Off White,Fall,Ethnic,Vishudh Women Self Printed Off White Kurta,202,336,4.7
34110,Girls,Apparel,Topwear,Tops,Red,Summer,Casual,Doodle Girls Printed Red Top,1851,97,2.2
31462,Men,Apparel,Topwear,Tshirts,Blue,Summer,Sports,Nike Men Advantage Geometric Blue Jersey,342,463,4
43042,Girls,Apparel,Topwear,Tops,Pink,Summer,Casual,Gini and Jony Girls Pink Top,269,138,2.3
13732,Men,Apparel,Topwear,Shirts,Red,Fall,Casual,Belmonte Men Check Red Shirts,1961,242,3.8
11401,Men,Apparel,Topwear,Shirts,Blue,Fall,Casual,United Colors Of Benetton Men Light Winter Blue Shirts,1138,85,3.7
57214,Women,Apparel,Bottomwear,Shorts,Blue,Fall,Casual,Kraus Jeans Women Blue Shorts,752,148,2.2
33751,Women,Apparel,Topwear,Tops,White,Summer,Casual,Vero Moda Women White & Pink Top,2995,146,2.8
20346,Women,Apparel,Topwear,Sweaters,Pink,Fall,Casual,Scullers For Her Women Solid Pink Sweater,2936,18,3
50031,Men,Apparel,Loungewear and Nightwear,Lounge Pants,Grey,Summer,Casual,Hanes Men Grey Relaxed Sports Pants,1810,144,2.3
34574,Women,Apparel,Topwear,Tops,Black,Summer,Casual,Tonga Women Printed Black Top,953,266,2.7
7273,Men,Apparel,Topwear,Tshirts,Yellow,Fall,Casual,Batman Men's Logo Distressed Light Yellow T-shirt,228,413,4.7
16624,Men,Apparel,Bottomwear,Trousers,Grey,Fall,Casual,Probase Men Check Grey Trouser,2075,141,3.3
49920,Women,Apparel,Saree,Sarees,Green,Fall,Ethnic,Fabindia Green Tie & Dye Ghicha Striped Saree,2726,261,2.2
2701,Girls,Apparel,Topwear,Tops,Yellow,Summer,Casual,Disney Kids Girl's Yellow Daisy Kidswear,2415,112,2.4
12284,Men,Apparel,Topwear,Shirts,Maroon,Winter,Casual,Genesis Maroon Casual Shirt,1380,257,4.3
13958,Women,Apparel,Topwear,Tops,Grey,Summer,Casual,United Colors of Benetton Women Solid Grey Tops,1262,404,2.4
8835,Men,Apparel,Bottomwear,Trousers,Green,Summer,Formal,Scullers Men Scul Green Trousers,2540,312,4.3
16416,Men,Apparel,Topwear,Tshirts,Grey,Fall,Casual,Levi's Men Stripes Grey Tshirts,1915,450,2.5
22623,Men,Apparel,Topwear,Tshirts,Grey,Fall,Sports,Nike Men Solid Grey T-shirt,484,29,3.7
43614,Women,Apparel,Topwear,Tunics,Pink,Summer,Casual,Vero Moda Women Pink Tunic,1995,131,3.4
31234,Men,Apparel,Topwear,Tshirts,Blue,Summer,Casual,Puma Men Blue Striped Polo T-shirt,1914,98,3.7
26283,Men,Apparel,Topwear,Tshirts,Purple,Summer,Casual,Proline Men Purple T-shirt with Printed Detail,2655,92,2.9
25406,Men,Apparel,Topwear,Tshirts,White,Summer,Sports,Nike Men White T-shirt,260,184,2.8
59980,Women,Apparel,Dress,Dresses,Black,Fall,Casual,Avirate Black & Cream Dress,2497,74,3
33563,Women,Apparel,Topwear,Tshirts,Yellow,Summer,Casual,Wrangler Women Butterfly Yellow T-shirt,1898,235,3.7
40091,Men,Apparel,Topwear,Tshirts,White,Summer,Casual,ADIDAS Men White T-shirt,1664,203,4.7
52554,Women,Apparel,Bottomwear,Jeans,Blue,Summer,Casual,Pepe Jeans Women Blue Jeans,1672,258,3.1
39865,Boys,Apparel,Topwear,Tshirts,Red,Summer,Casual,Gini and Jony Boys Polo Red T-Shirt,2009,100,4.7
20174,Men,Apparel,Topwear,Shirts,Green,Fall,Casual,Wrangler Men Dark Green Check Shirt,2946,320,2.6
5716,Men,Apparel,Topwear,Tshirts,Red,Summer,Casual,Basics Men Red T-shirt,1728,256,2.7
41385,Women,Apparel,Topwear,Shirts,Green,Summer,Casual,Wrangler Women Green Candy Shirt,2940,70,2.4
45725,Women,Apparel,Topwear,Kurtas,Blue,Summer,Ethnic,Folklore Women Blue Kurta,899,457,3.6
4402,Men,Apparel,Topwear,Tshirts,Black,Summer,Casual,Billy Idol Men's Faceless Black T-shirt,167,277,3.7
47072,Women,Apparel,Bottomwear,Patiala,Navy Blue,Fall,Ethnic,Shree Women Navy Blue Printed Patiala,908,351,5
34580,Women,Apparel,Topwear,Tops,Black,Summer,Casual,Tonga Women Black Top,876,232,2.8
7287,Men,Apparel,Topwear,Tshirts,Red,Summer,Casual,DC Comics Men's Flash Flock Logo Dark Red T-shirt,1832,221,3.8
35452,Boys,Apparel,Topwear,Tshirts,White,Summer,Casual,Doodle Boys Printed White T-shirt,1820,213,2.9
26879,Women,Apparel,Topwear,Tops,Blue,Summer,Casual,Jealous 21 Women Printed Blue Top,988,399,3.5
27197,Women,Apparel,Dress,Dresses,Pink,Summer,Casual,Doodle Kids Girl Pink Dress,2218,311,4.4
26045,Men,Apparel,Topwear,Shirts,Purple,Summer,Formal,John Miller Men Purple Shirt,2208,490,4.6
29831,Men,Apparel,Topwear,Shirts,Purple,Summer,Casual,Basics Men Purple Shirt,1895,392,4.8
46392,Men,Apparel,Topwear,Tshirts,Black,Summer,Casual,ADIDAS Men Black Printed T-shirt,2672,361,4.5
18578,Women,Apparel,Topwear,Sweatshirts,Black,Fall,Casual,Puma Women Black Sweatshirt,787,251,3.7
30312,Men,Apparel,Topwear,Tshirts,Red,Summer,Casual,Myntra Men Viva Las Vegas Red T-shirt,2234,112,3.4
3415,Men,Apparel,Topwear,Tshirts,White,Summer,Casual,Myntra Men's Octopus White T-shirt,1655,268,4.1
7889,Men,Apparel,Bottomwear,Track Pants,Grey,Fall,Casual,Proline Men Grey Track Pants,2365,72,2.5
12042,Men,Apparel,Topwear,Shirts,Blue,Fall,Formal,Mark Taylor Men Blue Striped Shirts,1019,281,3.7
26277,Men,Apparel,Topwear,Tshirts,Blue,Summer,Casual,Proline Men Blue Polo T-shirt,930,426,4.6
32445,Men,Apparel,Bottomwear,Shorts,Black,Winter,Sports,Adidas Men Black Shorts,1305,292,4.3
59974,Women,Apparel,Dress,Dresses,Black,Fall,Casual,Avirate Black & White Dress,2475,298,4.5
40065,Men,Apparel,Topwear,Tshirts,Orange,Summer,Sports,ADIDAS Men Orange T-shirt,1642,38,4.7
10715,Women,Apparel,Topwear,Tops,Black,Fall,Casual,Nike Women Training sports bra Black Tops,401,58,3.4
24520,Women,Apparel,Topwear,Kurtas,Orange,Fall,Ethnic,Mother Earth Women Orange  Kurta,2913,66,2.7
38943,Boys,Apparel,Topwear,Shirts,White,Summer,Casual,Gini and Jony Boys Check White Shirt,2128,426,4
20180,Men,Apparel,Topwear,Shirts,Blue,Fall,Casual,Wrangler Men Rodeo Blue Shirt,2067,484,4.8
18920,Men,Apparel,Topwear,Shirts,Purple,Fall,Casual,Levis Men Work Western Purple Shirt,587,294,3.6
28789,Men,Apparel,Topwear,Shirts,White,Summer,Casual,Denizen Men White Shirt,2081,409,4.5
17154,Men,Apparel,Topwear,Jackets,Navy Blue,Winter,Casual,U.S. Polo Assn. Men Solid Navy Blue Jacket,671,445,2.5
3071,Women,Apparel,Topwear,Tshirts,Blue,Summer,Casual,Tantra Women's Shlokas Blue T-shirt,2401,46,3.8
8499,Women,Apparel,Bottomwear,Skirts,Pink,Fall,Casual,Forever New Women Blossom  Pink Printed Skirt,1200,30,3
30776,Men,Apparel,Topwear,Kurtis,Maroon,Summer,Ethnic,Fabindia Men Maroon Ajrak Printed Kurti,2277,180,2.1
10371,Men,Apparel,Topwear,Sweatshirts,Black,Fall,Casual,United Colors of Benetton Men Printed Black Sweatshirt,289,421,3
24144,Men,Apparel,Topwear,Tshirts,Blue,Spring,Casual,ADIDAS Men Blue Printed T-shirt,479,38,4.6
53016,Women,Apparel,Saree,Sarees,Blue,Fall,Ethnic,FNF Blue Sari,2094,333,3.4
4254,Men,Apparel,Topwear,Tshirts,Black,Summer,Casual,Inkfruit Men's Rastra Black T-shirt,686,310,3.6
15603,Men,Apparel,Topwear,Jackets,Black,Fall,Sports,Nike Men Football Soccer Black Jackets,176,498,3.3
5988,Men,Apparel,Topwear,Shirts,Pink,Summer,Casual,Locomotive Men Pink Checked Shirt,625,313,2.6
24376,Women,Apparel,Topwear,Kurtas,Brown,Fall,Ethnic,Folklore Women Brown  Kurta,1607,468,2.3
40633,Women,Apparel,Topwear,Kurtas,Purple,Summer,Ethnic,Span Women Purple Kurta,2610,445,2.6
11091,Men,Apparel,Topwear,Shirts,Red,Fall,Casual,Scullers Men Red Check Shirt,1097,343,2.5
37761,Men,Apparel,Topwear,Shirts,Green,Summer,Casual,John Players Men Check Green Shirt,2873,459,4.2
44293,Men,Apparel,Topwear,Shirts,Blue,Summer,Casual,Indian Terrain Men Blue Check Shirt,183,19,4.8
35036,Women,Apparel,Bottomwear,Churidar,Magenta,Summer,Ethnic,Fabindia Women Magenta Churidar,606,96,4.8
22081,Women,Apparel,Topwear,Kurtas,Sea Green,Fall,Ethnic,Vishudh Women Sea Green Floral Printed Kurta,1744,134,2.9
23153,Men,Apparel,Topwear,Tshirts,Black,Fall,Casual,Mark Taylor Men Black Printed T-shirt,329,63,4
12614,Men,Apparel,Topwear,Tshirts,White,Fall,Casual,Ed Hardy Men Printed White Tshirts,1777,381,3.5
42164,Men,Apparel,Topwear,Tshirts,Green,Summer,Casual,Status Quo Men Green T-shirt,1657,48,2.9
9779,Men,Apparel,Bottomwear,Track Pants,Navy Blue,Fall,Casual,ADIDAS Men Cress 3spespt Navy Blue Track Pants,1064,266,4.5
30924,Women,Apparel,Bottomwear,Skirts,Beige,Summer,Ethnic,Fabindia Women Printed Beige Ghera Skirt,1542,323,4.7
29035,Men,Apparel,Topwear,Tshirts,Grey,Summer,Casual,ADIDAS Men Game Grey T-shirt,1077,460,4.6
30118,Men,Apparel,Topwear,Tshirts,Navy Blue,Summer,Casual,Flying Machine Men Printed Navy Blue T-shirt,996,438,2.3
42538,Women,Apparel,Topwear,Kurtas,Maroon,Summer,Ethnic,Mother Earth Women Maroon Kurta,703,227,3.8
14983,Men,Apparel,Topwear,Shirts,Maroon,Fall,Formal,Arrow Men Stripes Maroon Slim Fit Shirt,434,172,3.9
37933,Women,Apparel,Topwear,Tops,Pink,Summer,Casual,Mineral Women Pink Top,1250,149,4.6
24518,Women,Apparel,Topwear,Kurtas,Purple,Fall,Ethnic,Mother Earth Women Purple Printed Kurta,2150,463,2.1
17508,Men,Apparel,Topwear,Tshirts,Grey,Fall,Casual,Classic Polo Men Stripes Grey Polo T-Shirt,2252,452,3.7
13994,Men,Apparel,Topwear,Jackets,Black,Fall,Sports,Nike Men Solid Black Jackets,2812,76,2.2
12846,Boys,Apparel,Topwear,Tshirts,Grey,Fall,Casual,Ant Kids Boys Rock Grey Tshirts,2348,21,3.3
6963,Men,Apparel,Topwear,Tshirts,Purple,Summer,Casual,s.Oliver Men's All You Need Purple T-shirt,1654,21,2.8
53812,Women,Apparel,Apparel Set,Kurta Sets,Black,Fall,Ethnic,Ayaany Women Black Patiala Kurta Set,1957,231,4.9
45977,Women,Apparel,Topwear,Tops,Yellow,Summer,Casual,Tokyo Talkies Women Yellow Printed Top,2721,69,3.3
24940,Boys,Apparel,Topwear,Tshirts,Black,Summer,Casual,United Colors of Benetton Kids Boys Black Printed T-shirt,1865,239,4.2
25892,Women,Apparel,Topwear,Tops,Black,Summer,Casual,Femella Women Black Spaghetti Top,1811,184,3
3875,Men,Apparel,Topwear,Tshirts,Grey,Summer,Casual,Wrangler Men's Trademark Washed Grey T-shirt,777,443,3.9
18918,Men,Apparel,Topwear,Shirts,Grey,Fall,Casual,Levis Men Denim Grey Shirt,822,229,3.3
3049,Men,Apparel,Topwear,Tshirts,Black,Summer,Casual,Tantra Men's Rupee Black T-shirt,367,287,4
49786,Women,Apparel,Loungewear and Nightwear,Night suits,Black,Summer,Casual,Little Miss Intimates Black & White Pyjama Set,1941,197,3.9
26419,Men,Apparel,Topwear,Shirts,Green,Summer,Casual,Turtle Men Check Green Shirt,2578,25,3
18316,Men,Apparel,Topwear,Shirts,Green,Summer,Casual,Wills Lifestyle Men Check Green Shirt,1555,214,3.3
23957,Men,Apparel,Topwear,Shirts,Blue,Fall,Casual,Provogue Men Blue Shirt,771,483,2.8
48466,Women,Apparel,Dress,Dresses,Black,Winter,Party,French Connection Women Black Dress,2303,287,3.6
4862,Men,Apparel,Topwear,Tshirts,Blue,Summer,Sports,ADIDAS Men Chelsea Home Blue Jersey,517,410,2.2
37759,Men,Apparel,Topwear,Shirts,Grey,Summer,Casual,John Players Men Stripes Grey Shirt,869,270,4
44851,Men,Apparel,Topwear,Tshirts,Red,Summer,Casual,Puma Men Red Ferrari T-shirt,427,187,2.4
52934,Women,Apparel,Saree,Sarees,Green,Summer,Ethnic,FNF Green Sari,1953,233,3
39405,Men,Apparel,Topwear,Shirts,Lavender,Summer,Smart Casual,U.S. Polo Assn. Men Lavender & White Striped Linen Tailored Fit Smart Casual Shirt,1920,259,4.9
45983,Women,Apparel,Topwear,Tops,Blue,Summer,Casual,Tokyo Talkies Women Blue Printed Top,2065,108,2.3
52108,Women,Apparel,Topwear,Kurtas,White,Summer,Ethnic,Myntra Women White Floral Printed Kurta,2690,7,4.3
4298,Men,Apparel,Topwear,Tshirts,Green,Summer,Casual,Tantra Men's Budwiser Aqua Green T-shirt,720,145,4.9
3881,Men,Apparel,Topwear,Tshirts,Navy Blue,Summer,Casual,Wrangler Men's Wrangler Flag Navy T-shirt,1842,374,4.4
28745,Women,Apparel,Topwear,Kurtas,Orange,Summer,Ethnic,Aurelia Women Printed Orange Kurta,2009,484,2.8
2953,Women,Apparel,Bottomwear,Capris,Yellow,Fall,Casual,DUSG Women Rishikesh Organic Wheat Capri,396,298,4.1
17198,Men,Apparel,Topwear,Sweaters,Black,Winter,Casual,U.S. Polo Assn. Men Solid Black Sweater,2498,189,3.6
8455,Women,Apparel,Topwear,Tops,Pink,Fall,Casual,Jealous 21 Women Jealous Ran Pink Top Pink Tops,1429,413,3.2
31668,Men,Apparel,Bottomwear,Jeans,Grey,Summer,Casual,Spykar Men Grey Jeans,467,48,2.4
49772,Women,Apparel,Topwear,Kurtas,White,Summer,Ethnic,Alma Women White Kurta,521,412,3.5
16278,Men,Apparel,Topwear,Sweatshirts,Grey,Fall,Casual,Pink Floyd Men Pink Floyd Grey Sweatshirts,471,80,5
34914,Women,Apparel,Topwear,Dupatta,Olive,Summer,Ethnic,Fabindia Printed Olive Dupatta,1631,84,4.3
48492,Women,Apparel,Topwear,Tops,Beige,Winter,Casual,French Connection Women Beige Top,1636,392,4.5
30588,Men,Apparel,Topwear,Tshirts,Blue,Summer,Casual,Nike Men Club Pique Polo Blue T-shirt,2556,263,3.9
4896,Women,Apparel,Topwear,Tops,Yellow,Summer,Casual,Levis Kids Girl's Diane Yellow Teens Kidswear,2902,331,2
5178,Men,Apparel,Topwear,Tshirts,Navy Blue,Summer,Casual,Rolling Stone Men's The Rolling Stones Navy T-shirt,713,185,3.1
49918,Women,Apparel,Saree,Sarees,Brown,Fall,Ethnic,Fabindia Brown Printed Ajrakh Dhonekhali Saree,666,368,3.5
19654,Women,Apparel,Topwear,Tshirts,Black,Summer,Casual,United Colors of Benetton Women Printed Black Tshirt,2085,213,3.9
11439,Women,Apparel,Topwear,Tops,Navy Blue,Fall,Casual,United Colors of Benetton Women Solid Navy Blue Top,438,485,2.8
41349,Men,Apparel,Bottomwear,Jeans,Blue,Spring,Casual,Wrangler Men Blue Skanders Jeans,2489,77,3.1
15099,Women,Apparel,Topwear,Kurtas,Green,Fall,Ethnic,Mother Earth Women Printed Green Kurtas,2496,382,2.3
36815,Women,Apparel,Topwear,Kurtas,Green,Summer,Ethnic,Vishudh Women Olive Vishudh Kurta,648,36,3.3
13960,Women,Apparel,Topwear,Tops,Grey,Fall,Casual,Jealous 21 Women Stripes Grey Tops,998,79,5
