id,product,no of ratings,avg rating,price
42107,tshirts adidas men navy blue tshirt apparel topwear casual men navy blue summer,242,4.8,2668
57283,shirts french connection men burgundy shirt apparel topwear casual men burgundy summer,450,4.5,378
44694,dresses wills lifestyle women multi coloured dress apparel dress casual women white summer,390,4.2,2462
15036,sweaters adidas women stripes blue sweaters apparel topwear casual women blue fall,12,4.3,2384
4461,jackets nike men manu show time black jacket apparel topwear sports men black summer,371,4.8,814
47011,kurtas shree women rust printed kurta apparel topwear ethnic women rust fall,351,2.6,2441
12213,trousers basics men grey new improved fit trousers apparel bottomwear casual men grey fall,437,2.7,1261
31091,shirts gini jony boys white shirt apparel topwear casual boys white summer,238,4.9,2855
29852,trousers basics men dark brown trousers apparel bottomwear formal men brown summer,447,4.3,1628
42563,kurtis mother earth women brown kurti apparel topwear ethnic women brown summer,358,4.1,653
28980,kurta sets biba women yellow green printed churidar kurta dupatta apparel apparel set ethnic women yellow summer,30,3.9,2817
30143,tshirts flying machine women printed blue tshirt apparel topwear casual women blue summer,76,3.4,1474
18729,sweaters arrow woman keisha magenta sweater apparel topwear casual women magenta fall,71,4.6,347
6104,tshirts ucb womens basic round neck navy blue tshirt apparel topwear casual women navy blue summer,230,4.5,1610
17553,shirts mark taylor men grey white striped shirt apparel topwear formal men grey fall,480,2.1,1025
9970,sweatshirts nike men squad ft c black sweatshirts apparel topwear sports men black fall,175,3.4,1722
3476,tshirts adidas mens fresh blue sleeveless tshirt apparel topwear sports men blue fall,154,3.2,1768
6938,tshirts soliver mens denim dstrct red tshirt apparel topwear casual men red summer,19,3.7,2632
43683,tops doodle girls printed blue top apparel topwear casual girls blue summer,444,2.4,913
10776,tshirts nike men athletic red tshirts apparel topwear sports men red summer,75,4.8,2908
24543,tops mother earth women beige printed top apparel topwear ethnic women beige fall,366,4.1,2353
59917,kurtas diva women pink kurta apparel topwear ethnic women pink summer,478,2.4,167
32426,shorts adidas men white shorts apparel bottomwear sports men white summer,328,2.3,1247
53411,kurtas alma women green kurta apparel topwear ethnic women green fall,92,2.8,2549
37154,tshirts campbell men pack tshirts apparel topwear casual men beige summer,73,2.9,2036
57277,shirts french connection men red check shirt apparel topwear casual men red summer,202,4.6,438
41312,capris gini jony girls fixed weast pink capris apparel bottomwear casual girls pink summer,199,4.1,318
11462,tshirts united colors benetton men white polo tshirt apparel topwear casual men white fall,276,4.6,150
5547,tshirts nike mens footballsoccer green tshirt apparel topwear casual men green summer,167,3.1,1371
14110,sweatshirts flying machine men printed navy blue sweatshirts apparel topwear casual men navy blue fall,308,4.9,536
20325,kurtas mother earth women printed red kurta apparel topwear ethnic women red summer,380,4.4,1077
36240,tops w women tan kurti apparel topwear ethnic women tan summer,94,3.3,1525
7210,tshirts jealous women white tshirt apparel topwear casual women white fall,150,4.9,2825
16647,tshirts facit men polo tee red tshirt apparel topwear casual men red summer,214,3.7,744
22472,shirts timberland men olive claremont shirt apparel topwear casual men olive summer,488,2.8,768
31065,dupatta fabindia women kota silk lavender dupatta apparel topwear ethnic women lavender summer,168,4.3,2479
28974,kurta sets biba women blue green printed churidar kurta dupatta apparel apparel set ethnic women blue summer,127,3,2371
2762,tshirts classic polo mens plane black tshirt apparel topwear casual men black summer,86,2.9,2242
27100,kurtas aneri women tamanna blue kurta apparel topwear ethnic women blue summer,136,4.7,2543
13335,tops gini jony kids girls printed pink tops apparel topwear casual women pink fall,358,3.1,236
8856,shirts mark taylor men purple striped shirt apparel topwear casual men purple fall,353,4.9,150
16475,shirts locomotive men check navy blue shirt apparel topwear casual men green fall,403,4.8,1390
22640,tshirts nike men printed navy blue tshirt apparel topwear casual men navy blue summer,460,2.4,717
9984,tshirts nike men value runn green tshirts apparel topwear sports men green fall,393,3.5,1392
3482,track pants adidas mens light blue track pant apparel bottomwear sports men blue summer,228,4.5,341
31257,tshirts puma men semi graphic green tshirt apparel topwear casual men green summer,482,4.5,618
13107,tshirts adidas men cress black tshirts apparel topwear sports men black fall,41,4.4,330
43677,dresses french connection navy blue dress apparel dress casual women navy blue summer,181,5,2295
57045,dresses elle women black dress apparel dress casual women black summer,274,4.8,1347
14322,jackets adidas men solid black jackets apparel topwear sports men black fall,451,2.3,773
20117,kurtas diva women printed pink kurta apparel topwear ethnic women pink fall,323,3.7,196
5775,tops jealous women white paris top apparel topwear casual women white summer,15,2.6,949
39806,trousers peter england men black trousers apparel bottomwear formal men black spring,334,2.3,1564
34341,tshirts myntra men feared strom drive purple tshirt apparel topwear casual men purple summer,150,2.2,2908
6594,tops spykar women day beach white top apparel topwear casual women white summer,460,2.6,1161
22224,tshirts little miss women flower green tshirt apparel topwear casual women green fall,77,4.4,1478
7446,tshirts proline men yellow polo tshirt apparel topwear casual men yellow summer,414,4.2,510
2134,shirts basics men purple slim fit checked shirt apparel topwear casual men purple spring,67,3,1177
19059,kurtas aurelia women solid black kurta apparel topwear ethnic women black fall,371,2.1,1079
11234,jeans flying machine women lowrise black jeans apparel bottomwear casual women black fall,485,4.6,2236
40496,tops femella women olive spaghetti top apparel topwear casual women olive fall,407,4.1,1737
57421,tshirts angry birds women blue tshirt apparel topwear casual women blue summer,495,4.2,1212
52153,tops femella women green top apparel topwear casual women sea green summer,211,3.4,1091
14746,shirts arrow men stripes white shirts apparel topwear formal men white fall,462,3.3,2801
33958,leggings femella women blue leggings apparel bottomwear casual women blue summer,138,4.6,1866
41776,tops remanika women green top apparel topwear casual women green summer,332,4.9,1804
1583,swimwear nabaiji women black swimsuit apparel bottomwear sports women black fall,40,4.9,315
52361,nightdress red rose women white nightdress apparel loungewear nightwear casual women white winter,208,3.1,2228
5123,tshirts wrangler womens photo print olive tshirt apparel topwear casual women green summer,426,2.2,2749
34173,tshirts gini jony boys printed yellow tshirt apparel topwear casual boys yellow summer,206,2.8,2433
7674,tshirts puma mens round neck black tshirt apparel topwear sports men black fall,477,2.9,1543
16223,tshirts puma men rugby navy blue tshirt apparel topwear casual men navy blue fall,371,3,1960
22016,kurtas biba women sequin black kurta apparel topwear ethnic women black fall,79,2.6,2233
2306,capris nike women cuffed black capris apparel bottomwear sports women black fall,61,4.1,2105
13751,shirts belmonte men stripes blue shirts apparel topwear formal men blue fall,395,4.8,1159
40039,tshirts adidas men white tshirt apparel topwear casual men white summer,344,4.3,1678
59928,kurtas diva women white kurta apparel topwear ethnic women white summer,211,4,1521
32419,shorts adidas men grey shorts apparel bottomwear sports men grey summer,12,5,2449
51379,shorts myntra men grey shorts apparel bottomwear casual men grey summer,101,2.1,2124
6907,tshirts tantra womens reincarnation cream tshirt apparel topwear casual women cream summer,441,2.9,1365
18524,jackets c vox women solid black jacket apparel topwear casual women black fall,400,4.1,216
9173,jeans locomotive men bao blue jeans apparel bottomwear casual men blue fall,242,3.3,2004
48254,tshirts amazing spiderman boys orange tshirt apparel topwear casual boys orange summer,239,2.7,2964
26825,trousers highlander men beige trousers apparel bottomwear casual men beige summer,46,2,443
29051,tshirts adidas men urban movement black tshirt apparel topwear casual men black summer,337,2.9,2894
30940,kurtis fabindia women printed white kurti apparel topwear ethnic women white summer,309,2.2,583
8293,tshirts mrmen mens purple melange tshirt apparel topwear casual men purple fall,291,3.4,2612
9341,tshirts puma men electro cat white tshirt apparel topwear casual men white fall,495,3.5,2025
48066,jeans french connection men black jeans apparel bottomwear casual men black summer,136,2.4,630
18716,tops arrow woman shanna black top apparel topwear casual women black fall,131,2.8,1657
15835,kurtas visudh blue printed ethnic kurta apparel topwear ethnic women blue fall,325,3.1,814
1910,tshirts nike mens classic patterned tshirt apparel topwear sports men black fall,465,2.5,2740
15009,jackets adidas men blue jacket apparel topwear sports men blue fall,130,2,901
45779,tops remanika women black top apparel topwear casual women black summer,356,3.5,2521
48402,tshirts french connection men cream printed tshirt apparel topwear casual men cream summer,378,2.7,2764
34984,sarees fabindia h printed cream cotton sari apparel saree ethnic women cream summer,156,2.9,388
4806,tshirts adidas mens edge polo steel blue polo tshirt apparel topwear sports men blue summer,208,4.1,278
53278,shirts locomotive men black shirt apparel topwear casual men black summer,218,4.5,2818
58690,kurtas alayna women green kurta apparel topwear ethnic women green summer,77,3.8,1547
4208,tshirts disney kids boys red geo team kidswear apparel topwear casual boys red summer,41,4.5,376
33993,shirts femella women black shirt apparel topwear casual women black summer,288,3.3,2098
24924,tops united colors benetton women blue top apparel topwear casual women blue summer,111,3.3,1607
47678,tops femella women black leopard print top apparel topwear casual women black summer,252,4.4,320
29607,shirts indigo nation men striped purple shirt apparel topwear formal men purple summer,186,4.6,2984
3811,tshirts disney kids boys pooh tiger red kidswear apparel topwear casual boys red summer,369,4.9,571
35258,shirts lee women jane pink striped shirt apparel topwear casual women pink summer,498,2.8,2887
17934,shorts puma men solid black shorts apparel bottomwear sports men black fall,70,4.9,2577
9517,shirts john miller men white brown stripe white shirts apparel topwear formal men white fall,221,3.9,575
19092,kurtas w women gathered design pink kurta apparel topwear ethnic women pink fall,113,3.1,2410
28513,shorts nike men premier knit grey shorts apparel bottomwear sports men grey summer,32,5,1431
